CD_MUNICIPIO,NR_ZONA,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL,NM_PARTIDO,NM_MUNICIPIO,QT_TOTAL_VOTOS
88706,96,ANALFABETO,20,Partido dos Trabalhadores,SETE DE SETEMBRO,973
88706,96,ANALFABETO,20,Partido Socialista Brasileiro,SETE DE SETEMBRO,231
88706,96,ANALFABETO,20,Movimento Democrático Brasileiro,SETE DE SETEMBRO,624
88706,96,ENSINO FUNDAMENTAL COMPLETO,141,PROGRESSISTAS,SETE DE SETEMBRO,393
88706,96,ENSINO FUNDAMENTAL COMPLETO,141,Movimento Democrático Brasileiro,SETE DE SETEMBRO,294
88706,96,ENSINO FUNDAMENTAL COMPLETO,141,Partido Democrático Trabalhista,SETE DE SETEMBRO,325
88706,96,ENSINO FUNDAMENTAL COMPLETO,141,Partido dos Trabalhadores,SETE DE SETEMBRO,457
88706,96,ENSINO FUNDAMENTAL COMPLETO,141,Partido dos Trabalhadores,SETE DE SETEMBRO,973
88706,96,ENSINO FUNDAMENTAL COMPLETO,141,Partido Socialista Brasileiro,SETE DE SETEMBRO,231
88706,96,ENSINO FUNDAMENTAL COMPLETO,141,Movimento Democrático Brasileiro,SETE DE SETEMBRO,624
88706,96,ENSINO FUNDAMENTAL INCOMPLETO,891,PROGRESSISTAS,SETE DE SETEMBRO,393
88706,96,ENSINO FUNDAMENTAL INCOMPLETO,891,Movimento Democrático Brasileiro,SETE DE SETEMBRO,294
88706,96,ENSINO FUNDAMENTAL INCOMPLETO,891,Partido Democrático Trabalhista,SETE DE SETEMBRO,325
88706,96,ENSINO FUNDAMENTAL INCOMPLETO,891,Partido dos Trabalhadores,SETE DE SETEMBRO,457
88706,96,ENSINO FUNDAMENTAL INCOMPLETO,891,Partido dos Trabalhadores,SETE DE SETEMBRO,973
88706,96,ENSINO FUNDAMENTAL INCOMPLETO,891,Partido Socialista Brasileiro,SETE DE SETEMBRO,231
88706,96,ENSINO FUNDAMENTAL INCOMPLETO,891,Movimento Democrático Brasileiro,SETE DE SETEMBRO,624
88706,96,ENSINO MÉDIO COMPLETO,278,PROGRESSISTAS,SETE DE SETEMBRO,393
88706,96,ENSINO MÉDIO COMPLETO,278,Movimento Democrático Brasileiro,SETE DE SETEMBRO,294
88706,96,ENSINO MÉDIO COMPLETO,278,Partido Democrático Trabalhista,SETE DE SETEMBRO,325
88706,96,ENSINO MÉDIO COMPLETO,278,Partido dos Trabalhadores,SETE DE SETEMBRO,457
88706,96,ENSINO MÉDIO COMPLETO,278,Partido dos Trabalhadores,SETE DE SETEMBRO,973
88706,96,ENSINO MÉDIO COMPLETO,278,Partido Socialista Brasileiro,SETE DE SETEMBRO,231
88706,96,ENSINO MÉDIO COMPLETO,278,Movimento Democrático Brasileiro,SETE DE SETEMBRO,624
88706,96,ENSINO MÉDIO INCOMPLETO,189,PROGRESSISTAS,SETE DE SETEMBRO,393
88706,96,ENSINO MÉDIO INCOMPLETO,189,Movimento Democrático Brasileiro,SETE DE SETEMBRO,294
88706,96,ENSINO MÉDIO INCOMPLETO,189,Partido Democrático Trabalhista,SETE DE SETEMBRO,325
88706,96,ENSINO MÉDIO INCOMPLETO,189,Partido dos Trabalhadores,SETE DE SETEMBRO,457
88706,96,ENSINO MÉDIO INCOMPLETO,189,Partido dos Trabalhadores,SETE DE SETEMBRO,973
88706,96,ENSINO MÉDIO INCOMPLETO,189,Partido Socialista Brasileiro,SETE DE SETEMBRO,231
88706,96,ENSINO MÉDIO INCOMPLETO,189,Movimento Democrático Brasileiro,SETE DE SETEMBRO,624
88706,96,LÊ E ESCREVE,69,PROGRESSISTAS,SETE DE SETEMBRO,393
88706,96,LÊ E ESCREVE,69,Movimento Democrático Brasileiro,SETE DE SETEMBRO,294
88706,96,LÊ E ESCREVE,69,Partido Democrático Trabalhista,SETE DE SETEMBRO,325
88706,96,LÊ E ESCREVE,69,Partido dos Trabalhadores,SETE DE SETEMBRO,457
88706,96,LÊ E ESCREVE,69,Partido dos Trabalhadores,SETE DE SETEMBRO,973
88706,96,LÊ E ESCREVE,69,Partido Socialista Brasileiro,SETE DE SETEMBRO,231
88706,96,LÊ E ESCREVE,69,Movimento Democrático Brasileiro,SETE DE SETEMBRO,624
88706,96,SUPERIOR COMPLETO,106,PROGRESSISTAS,SETE DE SETEMBRO,393
88706,96,SUPERIOR COMPLETO,106,Movimento Democrático Brasileiro,SETE DE SETEMBRO,294
88706,96,SUPERIOR COMPLETO,106,Partido Democrático Trabalhista,SETE DE SETEMBRO,325
88706,96,SUPERIOR COMPLETO,106,Partido dos Trabalhadores,SETE DE SETEMBRO,457
88706,96,SUPERIOR COMPLETO,106,Partido dos Trabalhadores,SETE DE SETEMBRO,973
88706,96,SUPERIOR COMPLETO,106,Partido Socialista Brasileiro,SETE DE SETEMBRO,231
88706,96,SUPERIOR COMPLETO,106,Movimento Democrático Brasileiro,SETE DE SETEMBRO,624
88706,96,SUPERIOR INCOMPLETO,88,PROGRESSISTAS,SETE DE SETEMBRO,393
88706,96,SUPERIOR INCOMPLETO,88,Movimento Democrático Brasileiro,SETE DE SETEMBRO,294
88706,96,SUPERIOR INCOMPLETO,88,Partido Democrático Trabalhista,SETE DE SETEMBRO,325
88706,96,SUPERIOR INCOMPLETO,88,Partido dos Trabalhadores,SETE DE SETEMBRO,457
88706,96,SUPERIOR INCOMPLETO,88,Partido dos Trabalhadores,SETE DE SETEMBRO,973
88706,96,SUPERIOR INCOMPLETO,88,Partido Socialista Brasileiro,SETE DE SETEMBRO,231
88706,96,SUPERIOR INCOMPLETO,88,Movimento Democrático Brasileiro,SETE DE SETEMBRO,624
88714,50,ANALFABETO,418,PROGRESSISTAS,SÃO JERÔNIMO,1734
88714,50,ANALFABETO,418,PROGRESSISTAS,SÃO JERÔNIMO,1886
88714,50,ANALFABETO,418,Movimento Democrático Brasileiro,SÃO JERÔNIMO,1363
88714,50,ANALFABETO,418,Partido dos Trabalhadores,SÃO JERÔNIMO,313
88714,50,ANALFABETO,418,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,3710
88714,50,ANALFABETO,418,Partido dos Trabalhadores,SÃO JERÔNIMO,671
88714,50,ANALFABETO,418,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,1782
88714,50,ANALFABETO,418,Partido Democrático Trabalhista,SÃO JERÔNIMO,1997
88714,50,ANALFABETO,418,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,2386
88714,50,ANALFABETO,418,REPUBLICANOS,SÃO JERÔNIMO,959
88714,50,ANALFABETO,418,Partido Socialismo e Liberdade,SÃO JERÔNIMO,130
88714,50,ANALFABETO,418,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,6905
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,PROGRESSISTAS,SÃO JERÔNIMO,1734
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,PROGRESSISTAS,SÃO JERÔNIMO,1886
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,Movimento Democrático Brasileiro,SÃO JERÔNIMO,1363
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,Partido dos Trabalhadores,SÃO JERÔNIMO,313
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,3710
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,Partido dos Trabalhadores,SÃO JERÔNIMO,671
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,1782
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,Partido Democrático Trabalhista,SÃO JERÔNIMO,1997
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,2386
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,REPUBLICANOS,SÃO JERÔNIMO,959
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,Partido Socialismo e Liberdade,SÃO JERÔNIMO,130
88714,50,ENSINO FUNDAMENTAL COMPLETO,1158,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,6905
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,PROGRESSISTAS,SÃO JERÔNIMO,1734
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,PROGRESSISTAS,SÃO JERÔNIMO,1886
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,Movimento Democrático Brasileiro,SÃO JERÔNIMO,1363
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,Partido dos Trabalhadores,SÃO JERÔNIMO,313
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,3710
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,Partido dos Trabalhadores,SÃO JERÔNIMO,671
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,1782
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,Partido Democrático Trabalhista,SÃO JERÔNIMO,1997
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,2386
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,REPUBLICANOS,SÃO JERÔNIMO,959
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,Partido Socialismo e Liberdade,SÃO JERÔNIMO,130
88714,50,ENSINO FUNDAMENTAL INCOMPLETO,4417,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,6905
88714,50,ENSINO MÉDIO COMPLETO,3830,PROGRESSISTAS,SÃO JERÔNIMO,1734
88714,50,ENSINO MÉDIO COMPLETO,3830,PROGRESSISTAS,SÃO JERÔNIMO,1886
88714,50,ENSINO MÉDIO COMPLETO,3830,Movimento Democrático Brasileiro,SÃO JERÔNIMO,1363
88714,50,ENSINO MÉDIO COMPLETO,3830,Partido dos Trabalhadores,SÃO JERÔNIMO,313
88714,50,ENSINO MÉDIO COMPLETO,3830,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,3710
88714,50,ENSINO MÉDIO COMPLETO,3830,Partido dos Trabalhadores,SÃO JERÔNIMO,671
88714,50,ENSINO MÉDIO COMPLETO,3830,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,1782
88714,50,ENSINO MÉDIO COMPLETO,3830,Partido Democrático Trabalhista,SÃO JERÔNIMO,1997
88714,50,ENSINO MÉDIO COMPLETO,3830,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,2386
88714,50,ENSINO MÉDIO COMPLETO,3830,REPUBLICANOS,SÃO JERÔNIMO,959
88714,50,ENSINO MÉDIO COMPLETO,3830,Partido Socialismo e Liberdade,SÃO JERÔNIMO,130
88714,50,ENSINO MÉDIO COMPLETO,3830,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,6905
88714,50,ENSINO MÉDIO INCOMPLETO,1706,PROGRESSISTAS,SÃO JERÔNIMO,1734
88714,50,ENSINO MÉDIO INCOMPLETO,1706,PROGRESSISTAS,SÃO JERÔNIMO,1886
88714,50,ENSINO MÉDIO INCOMPLETO,1706,Movimento Democrático Brasileiro,SÃO JERÔNIMO,1363
88714,50,ENSINO MÉDIO INCOMPLETO,1706,Partido dos Trabalhadores,SÃO JERÔNIMO,313
88714,50,ENSINO MÉDIO INCOMPLETO,1706,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,3710
88714,50,ENSINO MÉDIO INCOMPLETO,1706,Partido dos Trabalhadores,SÃO JERÔNIMO,671
88714,50,ENSINO MÉDIO INCOMPLETO,1706,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,1782
88714,50,ENSINO MÉDIO INCOMPLETO,1706,Partido Democrático Trabalhista,SÃO JERÔNIMO,1997
88714,50,ENSINO MÉDIO INCOMPLETO,1706,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,2386
88714,50,ENSINO MÉDIO INCOMPLETO,1706,REPUBLICANOS,SÃO JERÔNIMO,959
88714,50,ENSINO MÉDIO INCOMPLETO,1706,Partido Socialismo e Liberdade,SÃO JERÔNIMO,130
88714,50,ENSINO MÉDIO INCOMPLETO,1706,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,6905
88714,50,LÊ E ESCREVE,661,PROGRESSISTAS,SÃO JERÔNIMO,1734
88714,50,LÊ E ESCREVE,661,PROGRESSISTAS,SÃO JERÔNIMO,1886
88714,50,LÊ E ESCREVE,661,Movimento Democrático Brasileiro,SÃO JERÔNIMO,1363
88714,50,LÊ E ESCREVE,661,Partido dos Trabalhadores,SÃO JERÔNIMO,313
88714,50,LÊ E ESCREVE,661,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,3710
88714,50,LÊ E ESCREVE,661,Partido dos Trabalhadores,SÃO JERÔNIMO,671
88714,50,LÊ E ESCREVE,661,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,1782
88714,50,LÊ E ESCREVE,661,Partido Democrático Trabalhista,SÃO JERÔNIMO,1997
88714,50,LÊ E ESCREVE,661,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,2386
88714,50,LÊ E ESCREVE,661,REPUBLICANOS,SÃO JERÔNIMO,959
88714,50,LÊ E ESCREVE,661,Partido Socialismo e Liberdade,SÃO JERÔNIMO,130
88714,50,LÊ E ESCREVE,661,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,6905
88714,50,SUPERIOR COMPLETO,1496,PROGRESSISTAS,SÃO JERÔNIMO,1734
88714,50,SUPERIOR COMPLETO,1496,PROGRESSISTAS,SÃO JERÔNIMO,1886
88714,50,SUPERIOR COMPLETO,1496,Movimento Democrático Brasileiro,SÃO JERÔNIMO,1363
88714,50,SUPERIOR COMPLETO,1496,Partido dos Trabalhadores,SÃO JERÔNIMO,313
88714,50,SUPERIOR COMPLETO,1496,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,3710
88714,50,SUPERIOR COMPLETO,1496,Partido dos Trabalhadores,SÃO JERÔNIMO,671
88714,50,SUPERIOR COMPLETO,1496,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,1782
88714,50,SUPERIOR COMPLETO,1496,Partido Democrático Trabalhista,SÃO JERÔNIMO,1997
88714,50,SUPERIOR COMPLETO,1496,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,2386
88714,50,SUPERIOR COMPLETO,1496,REPUBLICANOS,SÃO JERÔNIMO,959
88714,50,SUPERIOR COMPLETO,1496,Partido Socialismo e Liberdade,SÃO JERÔNIMO,130
88714,50,SUPERIOR COMPLETO,1496,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,6905
88714,50,SUPERIOR INCOMPLETO,1169,PROGRESSISTAS,SÃO JERÔNIMO,1734
88714,50,SUPERIOR INCOMPLETO,1169,PROGRESSISTAS,SÃO JERÔNIMO,1886
88714,50,SUPERIOR INCOMPLETO,1169,Movimento Democrático Brasileiro,SÃO JERÔNIMO,1363
88714,50,SUPERIOR INCOMPLETO,1169,Partido dos Trabalhadores,SÃO JERÔNIMO,313
88714,50,SUPERIOR INCOMPLETO,1169,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,3710
88714,50,SUPERIOR INCOMPLETO,1169,Partido dos Trabalhadores,SÃO JERÔNIMO,671
88714,50,SUPERIOR INCOMPLETO,1169,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,1782
88714,50,SUPERIOR INCOMPLETO,1169,Partido Democrático Trabalhista,SÃO JERÔNIMO,1997
88714,50,SUPERIOR INCOMPLETO,1169,Partido Trabalhista Brasileiro,SÃO JERÔNIMO,2386
88714,50,SUPERIOR INCOMPLETO,1169,REPUBLICANOS,SÃO JERÔNIMO,959
88714,50,SUPERIOR INCOMPLETO,1169,Partido Socialismo e Liberdade,SÃO JERÔNIMO,130
88714,50,SUPERIOR INCOMPLETO,1169,Partido da Social Democracia Brasileira,SÃO JERÔNIMO,6905
88722,56,ANALFABETO,111,Partido Trabalhista Brasileiro,TABAÍ,229
88722,56,ANALFABETO,111,Partido Socialista Brasileiro,TABAÍ,690
88722,56,ANALFABETO,111,Partido da Social Democracia Brasileira,TABAÍ,789
88722,56,ANALFABETO,111,Partido da Social Democracia Brasileira,TABAÍ,480
88722,56,ANALFABETO,111,Partido Democrático Trabalhista,TABAÍ,291
88722,56,ANALFABETO,111,Democratas,TABAÍ,481
88722,56,ANALFABETO,111,Movimento Democrático Brasileiro,TABAÍ,924
88722,56,ANALFABETO,111,Partido Socialista Brasileiro,TABAÍ,184
88722,56,ANALFABETO,111,Partido Liberal,TABAÍ,439
88722,56,ANALFABETO,111,Partido dos Trabalhadores,TABAÍ,903
88722,56,ANALFABETO,111,Partido dos Trabalhadores,TABAÍ,528
88722,56,ANALFABETO,111,Democratas,TABAÍ,974
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Partido Trabalhista Brasileiro,TABAÍ,229
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Partido Socialista Brasileiro,TABAÍ,690
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Partido da Social Democracia Brasileira,TABAÍ,789
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Partido da Social Democracia Brasileira,TABAÍ,480
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Partido Democrático Trabalhista,TABAÍ,291
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Democratas,TABAÍ,481
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Movimento Democrático Brasileiro,TABAÍ,924
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Partido Socialista Brasileiro,TABAÍ,184
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Partido Liberal,TABAÍ,439
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Partido dos Trabalhadores,TABAÍ,903
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Partido dos Trabalhadores,TABAÍ,528
88722,56,ENSINO FUNDAMENTAL COMPLETO,472,Democratas,TABAÍ,974
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Partido Trabalhista Brasileiro,TABAÍ,229
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Partido Socialista Brasileiro,TABAÍ,690
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Partido da Social Democracia Brasileira,TABAÍ,789
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Partido da Social Democracia Brasileira,TABAÍ,480
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Partido Democrático Trabalhista,TABAÍ,291
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Democratas,TABAÍ,481
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Movimento Democrático Brasileiro,TABAÍ,924
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Partido Socialista Brasileiro,TABAÍ,184
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Partido Liberal,TABAÍ,439
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Partido dos Trabalhadores,TABAÍ,903
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Partido dos Trabalhadores,TABAÍ,528
88722,56,ENSINO FUNDAMENTAL INCOMPLETO,1646,Democratas,TABAÍ,974
88722,56,ENSINO MÉDIO COMPLETO,730,Partido Trabalhista Brasileiro,TABAÍ,229
88722,56,ENSINO MÉDIO COMPLETO,730,Partido Socialista Brasileiro,TABAÍ,690
88722,56,ENSINO MÉDIO COMPLETO,730,Partido da Social Democracia Brasileira,TABAÍ,789
88722,56,ENSINO MÉDIO COMPLETO,730,Partido da Social Democracia Brasileira,TABAÍ,480
88722,56,ENSINO MÉDIO COMPLETO,730,Partido Democrático Trabalhista,TABAÍ,291
88722,56,ENSINO MÉDIO COMPLETO,730,Democratas,TABAÍ,481
88722,56,ENSINO MÉDIO COMPLETO,730,Movimento Democrático Brasileiro,TABAÍ,924
88722,56,ENSINO MÉDIO COMPLETO,730,Partido Socialista Brasileiro,TABAÍ,184
88722,56,ENSINO MÉDIO COMPLETO,730,Partido Liberal,TABAÍ,439
88722,56,ENSINO MÉDIO COMPLETO,730,Partido dos Trabalhadores,TABAÍ,903
88722,56,ENSINO MÉDIO COMPLETO,730,Partido dos Trabalhadores,TABAÍ,528
88722,56,ENSINO MÉDIO COMPLETO,730,Democratas,TABAÍ,974
88722,56,ENSINO MÉDIO INCOMPLETO,427,Partido Trabalhista Brasileiro,TABAÍ,229
88722,56,ENSINO MÉDIO INCOMPLETO,427,Partido Socialista Brasileiro,TABAÍ,690
88722,56,ENSINO MÉDIO INCOMPLETO,427,Partido da Social Democracia Brasileira,TABAÍ,789
88722,56,ENSINO MÉDIO INCOMPLETO,427,Partido da Social Democracia Brasileira,TABAÍ,480
88722,56,ENSINO MÉDIO INCOMPLETO,427,Partido Democrático Trabalhista,TABAÍ,291
88722,56,ENSINO MÉDIO INCOMPLETO,427,Democratas,TABAÍ,481
88722,56,ENSINO MÉDIO INCOMPLETO,427,Movimento Democrático Brasileiro,TABAÍ,924
88722,56,ENSINO MÉDIO INCOMPLETO,427,Partido Socialista Brasileiro,TABAÍ,184
88722,56,ENSINO MÉDIO INCOMPLETO,427,Partido Liberal,TABAÍ,439
88722,56,ENSINO MÉDIO INCOMPLETO,427,Partido dos Trabalhadores,TABAÍ,903
88722,56,ENSINO MÉDIO INCOMPLETO,427,Partido dos Trabalhadores,TABAÍ,528
88722,56,ENSINO MÉDIO INCOMPLETO,427,Democratas,TABAÍ,974
88722,56,LÊ E ESCREVE,167,Partido Trabalhista Brasileiro,TABAÍ,229
88722,56,LÊ E ESCREVE,167,Partido Socialista Brasileiro,TABAÍ,690
88722,56,LÊ E ESCREVE,167,Partido da Social Democracia Brasileira,TABAÍ,789
88722,56,LÊ E ESCREVE,167,Partido da Social Democracia Brasileira,TABAÍ,480
88722,56,LÊ E ESCREVE,167,Partido Democrático Trabalhista,TABAÍ,291
88722,56,LÊ E ESCREVE,167,Democratas,TABAÍ,481
88722,56,LÊ E ESCREVE,167,Movimento Democrático Brasileiro,TABAÍ,924
88722,56,LÊ E ESCREVE,167,Partido Socialista Brasileiro,TABAÍ,184
88722,56,LÊ E ESCREVE,167,Partido Liberal,TABAÍ,439
88722,56,LÊ E ESCREVE,167,Partido dos Trabalhadores,TABAÍ,903
88722,56,LÊ E ESCREVE,167,Partido dos Trabalhadores,TABAÍ,528
88722,56,LÊ E ESCREVE,167,Democratas,TABAÍ,974
88722,56,SUPERIOR COMPLETO,153,Partido Trabalhista Brasileiro,TABAÍ,229
88722,56,SUPERIOR COMPLETO,153,Partido Socialista Brasileiro,TABAÍ,690
88722,56,SUPERIOR COMPLETO,153,Partido da Social Democracia Brasileira,TABAÍ,789
88722,56,SUPERIOR COMPLETO,153,Partido da Social Democracia Brasileira,TABAÍ,480
88722,56,SUPERIOR COMPLETO,153,Partido Democrático Trabalhista,TABAÍ,291
88722,56,SUPERIOR COMPLETO,153,Democratas,TABAÍ,481
88722,56,SUPERIOR COMPLETO,153,Movimento Democrático Brasileiro,TABAÍ,924
88722,56,SUPERIOR COMPLETO,153,Partido Socialista Brasileiro,TABAÍ,184
88722,56,SUPERIOR COMPLETO,153,Partido Liberal,TABAÍ,439
88722,56,SUPERIOR COMPLETO,153,Partido dos Trabalhadores,TABAÍ,903
88722,56,SUPERIOR COMPLETO,153,Partido dos Trabalhadores,TABAÍ,528
88722,56,SUPERIOR COMPLETO,153,Democratas,TABAÍ,974
88722,56,SUPERIOR INCOMPLETO,153,Partido Trabalhista Brasileiro,TABAÍ,229
88722,56,SUPERIOR INCOMPLETO,153,Partido Socialista Brasileiro,TABAÍ,690
88722,56,SUPERIOR INCOMPLETO,153,Partido da Social Democracia Brasileira,TABAÍ,789
88722,56,SUPERIOR INCOMPLETO,153,Partido da Social Democracia Brasileira,TABAÍ,480
88722,56,SUPERIOR INCOMPLETO,153,Partido Democrático Trabalhista,TABAÍ,291
88722,56,SUPERIOR INCOMPLETO,153,Democratas,TABAÍ,481
88722,56,SUPERIOR INCOMPLETO,153,Movimento Democrático Brasileiro,TABAÍ,924
88722,56,SUPERIOR INCOMPLETO,153,Partido Socialista Brasileiro,TABAÍ,184
88722,56,SUPERIOR INCOMPLETO,153,Partido Liberal,TABAÍ,439
88722,56,SUPERIOR INCOMPLETO,153,Partido dos Trabalhadores,TABAÍ,903
88722,56,SUPERIOR INCOMPLETO,153,Partido dos Trabalhadores,TABAÍ,528
88722,56,SUPERIOR INCOMPLETO,153,Democratas,TABAÍ,974
88730,130,ANALFABETO,2029,Democratas,SÃO JOSÉ DO NORTE,1968
88730,130,ANALFABETO,2029,Partido Democrático Trabalhista,SÃO JOSÉ DO NORTE,4539
88730,130,ANALFABETO,2029,Partido Social Liberal,SÃO JOSÉ DO NORTE,2614
88730,130,ANALFABETO,2029,Partido Trabalhista Brasileiro,SÃO JOSÉ DO NORTE,76
88730,130,ANALFABETO,2029,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1599
88730,130,ANALFABETO,2029,Partido da Social Democracia Brasileira,SÃO JOSÉ DO NORTE,2004
88730,130,ANALFABETO,2029,Partido Social Liberal,SÃO JOSÉ DO NORTE,9551
88730,130,ANALFABETO,2029,Partido Socialista Brasileiro,SÃO JOSÉ DO NORTE,1069
88730,130,ANALFABETO,2029,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,1827
88730,130,ANALFABETO,2029,Movimento Democrático Brasileiro,SÃO JOSÉ DO NORTE,1971
88730,130,ANALFABETO,2029,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1499
88730,130,ANALFABETO,2029,Democratas,SÃO JOSÉ DO NORTE,302
88730,130,ANALFABETO,2029,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,2214
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Democratas,SÃO JOSÉ DO NORTE,1968
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Partido Democrático Trabalhista,SÃO JOSÉ DO NORTE,4539
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Partido Social Liberal,SÃO JOSÉ DO NORTE,2614
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Partido Trabalhista Brasileiro,SÃO JOSÉ DO NORTE,76
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1599
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Partido da Social Democracia Brasileira,SÃO JOSÉ DO NORTE,2004
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Partido Social Liberal,SÃO JOSÉ DO NORTE,9551
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Partido Socialista Brasileiro,SÃO JOSÉ DO NORTE,1069
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,1827
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Movimento Democrático Brasileiro,SÃO JOSÉ DO NORTE,1971
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1499
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Democratas,SÃO JOSÉ DO NORTE,302
88730,130,ENSINO FUNDAMENTAL COMPLETO,1345,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,2214
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Democratas,SÃO JOSÉ DO NORTE,1968
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Partido Democrático Trabalhista,SÃO JOSÉ DO NORTE,4539
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Partido Social Liberal,SÃO JOSÉ DO NORTE,2614
